"","BCR_1_Y","BCR_2_Y","BCR_3_Y","BCR_4_Y","BCR_5_Y","BCR_6_Y","BCR_7_Y","BCR_8_Y","BCR_9_Y","BCR_10_Y","BCR_11_Y","BCR_12_Y","BCR_13_Y","BCR_14_Y","BCR_15_Y","E2A_1_Y","E2A_2_Y","E2A_3_Y","E2A_4_Y","E2A_5_Y","E2A_6_Y","E2A_7_Y","E2A_8_Y","E2A_9_Y","E2A_10_Y","E2A_11_Y","E2A_12_Y","E2A_13_Y","E2A_14_Y","E2A_15_Y","E2A_16_Y","E2A_17_Y","E2A_18_Y","E2A_19_Y","E2A_20_Y","E2A_21_Y","E2A_22_Y","E2A_23_Y","E2A_24_Y","E2A_25_Y","E2A_26_Y","E2A_27_Y"
"ENSG00000117595",-40.2,-1062.1,526.1,1226.7,676.4,526.3,-3991.7,-729.2,1647.5,776.4,-260.1,439.1,-610.9,-822.1,-799,-2388,774.5,399.7,-55,-523,1174.8,1385.2,-575.1,655.1,449.7,1781.1,233.7,-1040.4,-909.6,-857.3,-744.4,-455.8,-1395,1954.7,706.8,-1498.5,-284.7,934.3,1757.5,919.1,475.8,-703.2
"ENSG00000128512",22573.8,11925.3,12414.8,8157.4,6496.6,2567.2,10006,29126.9,24148.8,4509.7,9511.2,6979.6,14356.5,6796.1,4496.6,31234.2,29550.6,19367.6,25951.7,19346.9,56033.8,31040.9,16248.2,8216.3,21762.6,17698.1,15000.5,42852,25271.7,34108.9,19694.8,37522.4,15457.9,59954.7,13193.4,19857.8,33185.1,43648.2,32719.5,30339.6,15126.6,18777.3
"ENSG00000174652",3508.65,5772.65,2715.6,3631.95,1302.9,4295.6,2603.7,3094.15,1001.15,2040.7,2873.9,6439.65,2329,7384.05,1174.95,4125.15,4973.45,3088,2636.5,2355.45,4430.85,5821.05,4395.65,3183.25,3564.45,1360.75,3866.15,4319,3523.65,4718.95,3724.9,4090,4168.9,3909.2,3603.7,4093.6,4526.8,6360.05,4136.75,4585.2,2605.5,5708.7
"ENSG00000108510",1258,900.4,724.4,702.8,283.4,-545.7,-497.9,209.8,325.4,594,416,-318.6,-278.8,39.6,-447,-431.3,-127.8,-297.3,-279.6,95.1,1342.2,-467.4,-418.8,-188.8,-616.6,-2002.6,780.2,125.5,-42.9,335.6,78.5,698.7,-72,-685.2,108.4,-24.8,39.2,-36.3,1727.7,1008,-679.1,-335.3
"ENSG00000111602",2735.4,4088.2,6887.7,2407,4865.9,2120.7,7910,64.9,7216.5,3918.2,6789.2,6241.2,5335.9,4989.1,2928.6,974.8,2550.1,4112.1,4962.1,4938.8,4994.9,2366.2,2840,2078.5,2930.6,3328.3,2836.8,515.9,1706.3,1141.4,3780.8,4299.9,7766.3,3924,6133.4,3429.8,3557.9,3744.2,6287.8,3804.9,2652.3,3118.3
"ENSG00000132581",2479.8,851.8,1145.1,1021.6,2220.1,861.7,863,1182.2,2268.8,1949.3,3293.6,2744.9,3065.4,1292.1,1796.1,2734.8,3368.7,1138,1989.6,5353.7,2729.6,2254.5,2349,3014.6,2006.6,585.6,2857.4,3706.8,2479.3,395.3,2595.5,1596.1,2896.5,2301.8,1065.4,1516.8,3327.7,2678.6,1380.4,-1157.4,3679.1,1950.3
"ENSG00000033170",-550,-1052,-898.9,-880,-754.5,-2505.9,-1763.9,-1034.9,-1084.5,65.7,-567.4,227.1,-2320.9,-981.5,-1230.9,-1401.2,-350.5,421.8,411.4,-716.3,-802.1,824.1,-2257.1,-1514.4,-1096.5,-732.3,-1436.6,-2405.4,-870.4,-2441.1,-1458.6,-1779.6,-2778.4,-213.7,-1632.1,-2128.7,24,-822.5,-494.7,-1301.3,-2006.4,-181
"ENSG00000169903",-43.5,1195.5,2385.6,-289,1856.7,1898.8,2749.7,1843,1515.6,571.5,1434.5,1684.8,2531.1,6821.1,1111,-328.7,2650.4,2202.8,1231.9,3121.5,4227.7,2169.5,1145.2,553.3,2652.1,3221.4,1633.1,1507.6,-124.8,1832.4,1190.4,2004.6,3333.7,3232.2,1731.2,1397.4,2647,1703.3,2630.5,167.8,2210.6,1946.1
"ENSG00000104427",5333.7,1489.5,5733.6,2680.4,1945.6,933.6,1617.5,1517.4,3016.6,1961.2,2121.7,1806.5,2862,5604.8,-74.8,615.6,3014.4,674.1,2872.5,1605.7,3457.3,4745.6,3285.7,1946.2,1537.4,1869.4,1709.3,2497.4,2220.9,3022.4,1782.2,2768.9,2138.8,1844.9,1693.5,2550.2,2072.9,3526.3,76.8,4265.3,-619.6,3546.1
"ENSG00000112242",2819.4,1919.6,2579.6,2245.9,6604.2,4452.9,3336.1,4239.6,3412.3,2200.2,3405.4,3187.7,4202,2659.5,5822.4,4095.2,2861.4,2937.5,2014.9,-67.2,3711.4,4175,3527.5,2609.9,3211.1,3828.9,2209.4,2597.9,2243.1,2231.7,3350,2652.4,1445.9,2347.4,8626.2,2687.3,2242.9,3908.5,3468.4,2252.8,4019.4,2819.2
"ENSG00000161956",63113.9,47949.4,38124.6,57044.1,44340.5,40840.5,47979.9,36436.1,45836.2,38916.1,43337.7,38288.2,42507.1,38724.2,58895.8,44543.5,28403.2,46859.2,47286.4,74005.3,62173.5,38214.6,32989.9,51815.7,39388.3,76193.4,45653.2,41215.3,25738.9,39767.9,46272,56168,56556.1,48190.9,245647.7,47621.4,52139.7,36019.1,36595.4,38990.2,74377.2,39118.3
"ENSG00000138593",1928.5,1095.3,-1329.6,-450.4,-414.3,2506.8,4088.5,-926.4,-1299.2,-792.7,131.1,502.3,-688,-604.3,-786.5,2396.7,-284.9,312.7,504.2,870.1,3624.8,1251.7,-380.7,2543.2,-8.9,-1476,-349.5,932.7,113.3,-807.9,-636.5,-537,-44.2,621.9,-148.3,-259.2,-912.8,-398,-428.4,174.2,-674.7,-17.4
"ENSG00000146457",-492.6,1710.1,180.4,-170.9,1182.4,-1264.5,-585.3,1579.7,228.5,-951.9,120.2,214.1,-321.7,-265.4,-182.9,589.2,-996.8,516.4,-340.2,714.4,-1389.1,182.2,50.4,-511.9,-249.6,-855.7,1301.7,871,330.4,-504.8,836.5,588.1,-1379.4,166,409.1,-372.6,77.4,146,-609,-775.2,1568.4,-26.3
"ENSG00000090565",3866.2,-1458.8,528.5,1436.2,189.1,-2126.2,-643.4,-404.6,-542.7,-1691.8,-2351.6,-2261.2,-1740.1,-1387.9,-1654,904.5,-689.7,-243.7,534.1,292.7,734,161.1,119.1,1046.5,422.4,-848.6,206.8,-1692.3,-976.6,1755,-309.5,-510.1,-679.6,-530.4,930.2,264,-65.1,-763.1,-1733.1,-1442.9,-766.6,212.7
"ENSG00000182108",6182.7,1939.7,1599.4,794.4,1037.4,1666.3,5128.1,800.8,-595.5,488.4,760.1,-789.3,1208.2,2085.4,1099.5,3783.5,3736.5,1311.2,520.3,1656.1,1179.1,4912.7,2394.4,3304.7,2878.4,2775.4,1490,4380.5,2970.3,2289,2455.4,2903.8,3703.8,1877.2,2634.6,3990.2,4518.5,6613.6,1363.6,-1512.2,807.8,2060.1
"ENSG00000113593",5187.5,3651.1,3139.4,4684.7,5701,5147.2,2636.3,4694,3519.4,5949,3983.2,4025.4,4212.4,3589.1,3460.4,2377.3,4100.6,6415.4,3717.7,4060.1,2991.1,4095.2,5189.1,2769.8,3462.1,846.6,3728.5,5242.4,1775.3,3469.6,4025.1,4260.2,4227,4663.3,3421.8,5868.8,5161.9,3925.9,4903,8015.6,2829.2,5114.3
"ENSG00000121152",-702.8,508,524.6,-1459.7,1376,1362.9,-775,-290.2,-451.4,-854.4,-22.2,880,307.3,428.7,199.5,-1037.9,451.8,1402.4,518.7,163.3,-174.7,557.6,-492.6,299.4,24.7,-1672.9,333.1,-400,723.1,523.8,-187.2,1474.8,-218.5,557.9,543.1,904.4,-706.6,-116.5,-698.9,-1331,725.4,407.3
"ENSG00000058799",991.1,918.5,1288.2,-1618.6,-312.4,697.4,614,-179.6,-1626.3,1052.4,50.2,636.3,117.5,-31,-29.7,-2141.9,1213,-79.9,-498,-2243.5,-1303.4,191.4,-554.8,-1035.4,-39.8,-650.5,-553.9,197.8,-128.2,-746.1,-799.5,837.1,1079.3,-707.9,-902.8,-815.2,-571.1,-60,188.1,-4144.8,1079.1,-496.8
"ENSG00000124466",-829.9,1176.5,-209.3,-772.1,304.5,-211.1,352.5,-1041,-430.6,1102.1,-327.1,1471.3,-334.4,997.7,246,-1912.4,1813.4,806.5,-898.7,13,-309,223.7,-328.8,-772.7,253.5,1359.4,-23.4,-928.6,-398.1,-679.5,-523.6,132.8,871.9,233.9,-239.5,-43,743.5,-858.1,1408.1,169.4,-990.5,415.7
"ENSG00000273656",4407.6,3629.2,1364.2,4151.7,2653,2176.9,1883.5,3187,2941.5,1773.5,6901,3022.9,3174.9,4210.9,1752,1868,1898.4,1521.1,1509.7,1661.7,396.8,3084.5,2054.6,1620.5,1084.3,2907.9,2189.9,1820.4,1319.2,1711.3,1750,2242.6,2279,2103.9,695.4,3691.7,2357.1,2390.3,2513.5,3722.4,951.6,620.5
"ENSG00000111961",2288.1,2466,1300.7,2152.2,1371,2663,983.4,805.4,1240.2,2884.7,2652,964.3,1732.7,3032.9,1979.5,1843.3,3129.7,2218.9,3104.2,2567,114,1300.3,665,958.3,605.4,1450,1735.3,850.7,673.3,2164.8,1675.9,967,1717.7,1800.7,3342.3,16.7,2033.1,802.1,472.3,4239.4,2076,1093.8
"ENSG00000184381",9053.1,21585.7,11533.3,21865.8,11835,15920.2,11657.9,13261.4,11320.3,15693.1,10134.8,12696,16260.4,14253.8,8817.2,9461,14448,15834.3,11851.8,14420.5,15417.4,17696,15881.3,10864.5,13826.4,18016.7,12180.1,13508.7,17267.1,15007.5,12148.6,15626,8616.3,9159.6,12403.8,10669.8,9053.9,15458.5,14108.8,14482.6,16258.1,17222.3
"ENSG00000135090",-281.2,-1065.4,699,116.6,-293.8,-536.7,423.2,-424.1,77.2,1993.7,-385.7,1181.5,-332.7,1141.8,1423.8,502,-822.9,581.2,-1307.6,-577.6,146.5,-982.5,-178.8,-601.8,129.9,-1515.1,-384.5,-19.1,-558.4,-886,-1094.8,-898.7,-1082.6,-191.1,-474.2,400,209.4,-719.3,-1657.5,-2585.3,-782.5,-556.6
"ENSG00000095321",779.9,-51.9,1075.9,2558.1,1535.2,637.7,2569.3,964.4,663,900.7,-574.6,-220.5,1154.5,941.5,276.5,-526.7,2626.7,1463.5,88.5,843.5,-414.7,777.6,629.3,-2036.6,343.5,-945.7,2162.4,348,-138.5,1323.3,58.4,2041.5,2260.4,117.3,1822.7,808.7,2650.8,1366.4,179.5,170.4,-74.8,1759.6
"ENSG00000065970",1328.8,4598,3622.2,4976.3,4541.3,3883.2,1074,3059.9,3523.6,3921.4,5127.6,3529.3,4303.6,4965.8,4849.9,4383.3,6127.7,7397.3,5395.5,6230.4,3524,4880.6,4490.3,8205,5070,9100.9,5278.8,8151.7,8520.6,3435.8,5126.4,5831,5827.1,7410.7,2807.7,3998.6,6326.1,5022.8,4040.6,5178.2,5261.1,3638.3
"ENSG00000144021",5692.8,6881.4,5004.2,4259.6,5277.3,6760.5,3659.2,4058.5,4087.1,3825.8,3145.5,4624.6,4573.5,3030.7,3925.6,3397.5,3353.3,4118.8,5796.4,3256.1,3023.8,5052.8,4723.6,2227.3,3986.7,4798.3,3394,4488.4,3372.3,4687.8,3434.5,5225.3,3320,3333.2,2276,5204.4,1570.8,3243.6,2314.7,4405,2214.6,4869.9
"ENSG00000136051",16439.1,29439.1,12545,18255.3,9605.2,13911.9,9901.9,4263,10746.6,10164.6,11527.9,16301.6,13501.4,21631.8,7065.4,13588.1,28262.8,14340.9,19577,8890.2,25303,27613.4,22230.7,26749.3,25454.6,20889.2,28037.2,22281.8,27807.4,25866.2,22966,22970.1,21625,40004.3,17491.6,28450.5,30350.6,36381.1,14958.9,24621.4,6907.9,22159.2
"ENSG00000112137",4532.1,3785.6,3842,3972.7,5215.1,4581.7,2474.6,3404.4,3350,2226.5,2288.3,3102.9,3266.4,2668.8,4533.4,3731.2,2512,3345.4,3893.2,3108.2,2299,5771.2,3562.8,3962.4,3199.2,2766,3009.8,7669.5,4794.9,4443.6,3142.2,3041.3,3812.5,2731.3,5155.7,5415.6,3122.4,3368,3012.2,7362.8,3699.7,2398.9
"ENSG00000196839",1949.95,2415.2,2023.1,1221.8,1365.8,999,2139,3139.95,2196.8,1592.5,2306.5,747.55,1192.85,1769.15,2637.5,3230.45,1957.65,1994.1,1252.9,2662.05,-15.3500000000001,2534.75,1369.6,2604.15,1037.65,1651.7,1746.45,3126.4,1750.65,1184.55,1802.4,2161,1627.7,1597.45,2298.4,1566.55,1542.6,1861.65,4192.45,1221.95,1162.85,1577.5
"ENSG00000080561",521.6,1234.4,1507.9,1847.9,1098.5,305.9,983.7,1484.7,1339.3,979,1293.4,1760.2,991.3,2102.5,1465.8,2102.1,243.3,2032,1629.4,248.4,1902.3,1586.8,1125,2030.4,1663.6,2498.6,1325.7,2814.1,1879.2,605,1240.2,1132.1,1533.5,1807.4,-44.1,1590.9,785.4,560.6,706.2,817.8,208.9,1583.4
"ENSG00000152465",4077.7,855,1249.2,1510.6,640.9,-1316.4,1961.2,202,1503.1,2194.7,1784,1569.4,1546.7,-586.8,704.2,1309.8,2255.4,2726,330.9,-50.9,-5.9,-189.8,325.2,-985.6,652.2,812.2,1428.8,832,-781.5,-593.4,-513.7,2228,1198,1721.6,208.4,-1120.5,-219.9,203.4,4650.9,382.9,2234,-215.8
"ENSG00000118046",5513.5,2455.9,3479.9,5019.9,4350.1,6847.4,4842.1,17049.9,5188.1,6161.7,5023.9,6049,6688.2,3204,3917.3,6785.4,5936.1,8222.9,4037.6,5737,3993.8,4967.9,8168.9,2889.7,9546.6,2610.5,4256.6,3287.7,2664.7,8573.4,4853.5,5867.7,2068.6,4020.9,4749.9,4604.7,3930.3,4749.9,5302.1,5808.6,593.2,5073.7
"ENSG00000149798",12822.5,21378.9,23303.4,34126.5,23681.4,20972.1,14723.6,18361.7,15666.4,22477.1,21146.6,25728.8,25027,20237.4,16029.2,21358.8,27630.3,25227.8,25442,19568.2,19093.3,25593.9,26702.9,12439,30280.8,35315.6,23850.2,31317.5,25498.9,28656.1,30858.2,27532.6,15757.2,25299.3,15222.2,22782.9,24936.2,23288.2,30017.1,34343.4,21426.1,26920
"ENSG00000109111",31647.9,36738.4,23233.5,46498.7,45947.3,25737,43653,32627.5,36103.9,60895.5,32725.4,34042.7,33915.3,29163.9,61434.4,23626.8,28462.8,22834.6,19886.4,41697,31324.4,30948.6,27937,31746.3,24556.9,21360.6,25708.7,26409.7,34941,30080,25010.4,21734.6,15951.5,29692.5,23596.8,25316.9,20418.2,31733.6,32354,28035,33059.3,27962.8
"ENSG00000075275",26391.3,28087.4,15585.6,12606.4,13263.7,17594,24550.7,6923.8,10802.4,12764.1,6516.1,9308.8,19142,25816.9,25926.1,18822.5,27373.4,14201,13537.9,10392.6,35705,26352.6,26673.8,39490.8,25209,33689.9,26573.7,31985.7,39358.3,32064.4,37305.3,19197.5,21991.1,23021.1,16153.9,24444.7,35425.2,41530.1,25089.2,33146.4,3346.9,32654.8
"ENSG00000104980",3005.4,10058.6,7734,9457.9,5860.7,7090.5,8684.9,4813.5,2440.5,1500.1,7049.1,11300.8,8460.1,4409.7,7141,3522.7,8883.2,7247.2,2057.4,2579.6,6066.1,5658.9,3618.8,6644.7,7468.7,3038.4,4652.6,6415.4,5871.5,3224.7,2708.5,4967.4,1999.5,13444.1,2750.4,8975.6,2603.5,3357.1,3104.7,1672.3,3780.6,12646.2
"ENSG00000165494",708,-1239.6,607.2,932.5,653.8,649,-1737.1,541,253.3,-1389.2,183.1,1120,121.1,3103.8,-906.1,4878.4,6732.6,4071.4,3346.6,3623.6,2408.4,4116.1,4775.9,3728.2,6890.1,5708.8,5138.6,680.2,1918.3,5653.4,9355.8,11762.1,7434.2,1085.8,9904.8,9597.7,6493.7,8320.1,5313.8,12667,4986.3,9234.3
"ENSG00000165868",328,2271.4,-983.1,-175.6,278.9,-1215.4,2442.2,299.4,-426.3,-621.6,-988.2,-977.7,437.6,-1119.8,800.6,1595.6,-1119.8,-365,-108.6,1985.9,1591.3,1207.3,978.6,-2307.6,-139.3,744.4,1827.2,1993.7,-833.2,72.5,-1523.4,-1312.4,1353.2,232.2,1234.3,-253.8,-14.2,378.3,1051.3,-987.3,-900.3,-30.2
"ENSG00000088451",2060.35,409.05,172.85,-562.8,395.55,1576.35,252.85,930.9,1102.9,1453.45,-166.25,511.45,1367.55,1038.95,834.2,1576.05,2099.1,1713.2,1247.55,1172.55,900.3,414.7,761.35,2286,1456.55,1268.45,1263.35,1667.95,378.4,1676.4,1908.75,1486.3,1056.95,1086.7,954.4,614.8,1316.15,1081.1,2444.6,311.55,2915.2,1875.05
"ENSG00000134744",1844.9,994.9,1083.1,239.5,1120.3,1261.8,938.5,153.3,536.1,807.7,2143.5,708.8,309.1,1375.2,36.1,-259.7,1650.9,290.6,889.2,1610.4,220.7,895.6,-735.4,3717.6,708.4,298,753.3,406.7,46.5,1010.7,1115.3,557.3,757.8,749,431.4,-1188.5,-1293.1,50.2,1018,1887,-1683.3,1048
"ENSG00000100418",292.4,2058,2523.1,3419,2093.7,4592.8,2624.5,767.5,1012.5,1540.8,4031.5,4003.6,3209.9,2960.9,1609.8,4973.6,4123.3,2762.1,4034.5,3077,1192.8,4576.8,3822.5,2236.2,3595.3,2518.5,2704.2,1359.4,373.6,5081.7,1369,7499.1,1543,268.2,2148,4091.8,4419.3,4824.7,6335.6,2965.4,3646.8,5877.4
"ENSG00000066629",2484,2206,2949,719.9,2606.5,2089.1,887.6,140.8,2682.9,2838.4,2919.3,2694.9,2868.2,2803.1,2229.1,729.8,3433.9,2876.9,2710.8,1932.6,2601.7,1789.6,1115.5,952.7,1335.3,273.1,1742.6,2069.3,-28.4,2189.3,182.8,2669.6,5180.3,3041,2519.5,5924.2,1566.3,2985.2,3470.1,1286.8,4339.5,3602.4
"ENSG00000065609",4982.4,5942.5,6301.5,4285.8,7266.5,5044.5,3198.4,8367,5622.4,5651.3,6765.2,4698.8,5395.3,5238.7,7688.3,4270.4,3398.8,3564.1,4101.5,4876.7,3995.9,4722.7,4866,8083.4,4510.1,3193.6,3875.6,3115.2,5560.5,3207.4,4994.1,4217.5,4286.7,5050.1,3772.4,4507.5,5188.4,3746.8,4246.1,3587.3,4653.5,5759.4
"ENSG00000263753",17277.7,8438.2,19699.5,12299.2,18010.8,7208.4,28204.1,14439.6,16105.6,18259.2,12309.3,30141.8,11086.1,14997.5,13808.4,27367,2974.6,6301,4962.8,6097.8,7171.3,4817.9,19311.6,6299.2,7739.2,12620.8,5098.7,2353,12822.7,10899.5,6892.1,6471.4,2762.3,2485.3,2325.4,9416.2,4282.3,4293.7,7803.5,7723,3639.7,5491.8
"ENSG00000134470",-349.15,1238.1,1238.75,1933.75,1324.2,2129.65,-840.1,238.15,1041.15,694.65,1490.4,275.9,445.35,-999.2,1141.6,179.3,582.9,840.3,238.8,1451.8,-697.3,326.15,1143.8,892.75,665.9,162.3,935.9,1202.9,-899.8,17.8499999999999,3846.95,1492.55,1507.85,716.8,501.8,1012.2,1757.1,928.4,680.45,1327.7,293.7,-73.05
"ENSG00000116667",835.2,265.9,-118.4,-237,-848.1,-1501.4,-793.7,323.7,-68.1,-570.7,-727.2,-698.2,402.9,-299.6,-901.9,-3826.6,-398.9,-1027,1289.6,-1203.5,398.1,-146.1,-25.4,-1059.2,-569.1,-425.8,-138.3,-1397.9,-1147.5,896.1,356.7,-401.5,-544.2,-1196.4,352.3,-275.7,493.4,-725.7,197.3,-222.7,113.5,-504
"ENSG00000131269",2022.7,294,-1191,896.2,30.1,-922.9,1425,-166.9,-831,-436.7,-508.3,-1233.7,174.7,730.3,1242,2466,-14.8,-752.3,-1222.2,-606.4,-1023.4,1244.2,-77.5,-362.7,-646.1,704,830.1,166.4,-2231.8,-786.3,131.9,91.1,-347.9,-1812.2,341.5,810.8,-1136.6,-761.7,-254.5,1229,175.5,-273.8
"ENSG00000083123",6830.1,4570.3,7129.7,8128.15,2993.55,6541.5,7542.8,3876.7,7300.25,8601.05,6491.15,5576.1,5445.9,4519.65,3200.9,4574.6,5864.05,4776.3,7786.45,2913.5,5713.95,5293.3,5365.8,2395.15,3390.95,3458.6,5459.05,6073.95,2752.6,4372.55,6976.6,6020.15,5793,6691.05,5251,8729.7,5392.55,4446.6,4562.5,3123.4,3604.75,4783
"ENSG00000170074",7818.7,9010.95,10948.2,12704.6,6469.85,13562.55,9634.1,13292.65,8352.05,12567.15,8158.15,12852.35,10640.15,9056.75,9586.45,12913.9,9137.85,9206.1,8809.3,7471.25,7142.65,9080.3,8518.4,5973.3,9671.35,9945.05,9121.2,8212.65,8444.95,10471,8054.15,8803.3,6820.25,7918.65,8976.15,7441.35,9206.7,8474.25,11486.55,12178.2,10968.8,8899.6
"ENSG00000102934",16954.65,38133.75,18612.9,34996.35,10722.55,21037.3,15417.9,18821.15,15192.85,24891.55,14920.65,20567.8,25188,23306.15,12113.75,12223.6,24330.5,26443.15,19725.5,16338.9,23355.7,24792.05,31040.5,19643.9,29776.45,27809.15,22745.4,27338.5,33918.35,33027.85,28036.5,20142.85,24218.2,24845.95,17020.45,22825.5,22963.5,31317.85,16727.85,19148.65,14304.6,34855.4
"ENSG00000150347",-416.9,-728.6,984.1,442.6,-762.9,-2755.1,-823.5,-498.3,-243.7,265.8,-1746.9,-3611.9,-330.6,-1951.4,663.9,-689.1,-1553,-2904.3,-725.9,-1369.5,-4401.5,377.8,-1218.7,670.6,-379.7,-912.5,-2671.4,-1321.7,-287.7,-938.6,146.1,-2313.9,75,-1266.8,25.2,-3438.9,-2238.1,-197.6,-2788.3,-2583.3,-6071.5,-1486.9
"ENSG00000163960",4750.1,1888.1,3370.9,888.6,450,-1713.8,4257.4,15.7,1274.1,635.5,1330.1,2004.2,1283.4,1043.8,-1436,514.8,1343.6,676.3,1381.7,1195.5,1131.3,307.8,-992.9,-928.7,2680.8,-1580.9,252.8,1905.9,1897,2400.7,734.8,1268.2,315.7,-466.5,2719.3,-3420.2,1451.9,2944.2,53.6,-7617.8,-35.4,711.6
"ENSG00000159082",-3132.6,577.6,1224,648.1,998.2,-711.5,2889.7,742.7,440.7,338.1,128.8,379.5,82.6,1142.6,-675.8,2153.1,423.6,459.1,159.4,271.3,2775.6,-285.3,446.9,-32.3,837.9,973.1,-319.2,37.6,1058.6,829.1,752.5,565.6,889.5,-276.6,279.3,737.4,1950.5,1807.9,-1079.4,-103.3,870.3,388.3
"ENSG00000005469",-466.2,-41,-33.1,577,-497,-522.9,732.2,-271,469.5,146.7,837.2,-523.4,68.3,477.3,-761,167.2,-1400.3,2663.7,1823.9,-375.1,-4659.8,417.3,-1035,853.8,-248.7,52,866.9,942,311.8,1937.9,1388.2,-381.2,-415.9,-3150,634.5,641.8,1245.5,60.7,-235,-88.1,-778.1,183.2
"ENSG00000168495",308.1,-49.7,659.2,1598.1,-231.1,250.2,667.3,357.2,364,1506.5,807.3,-1609.3,-44.7,-294.5,-1182.6,-460.8,-177.2,763.7,-1201.3,-1403.3,325.8,583.9,-110.7,-438.9,-132.8,274,-516.8,875.3,-1673.9,249.7,762.1,-712,-571.1,200.8,1057.8,-1114,3,615.7,-1199.7,0,286.2,219.1
"ENSG00000169155",-1252.2,185.3,1308.5,459.3,-39.8,-560.7,1443.7,-75.6,563.5,-90.4,600.8,670.4,-10.3,-482.1,692.1,418.2,143.9,-852,-1784.2,95.7,1706.7,1327.5,-194.3,475,559.5,773.7,52.3,27.2,-34.4,-290.7,-49.7,922.2,606.5,-974.4,-378.1,-281.7,510,98.8,614.7,-89.7,516.7,554
"ENSG00000006625",802.1,-979.1,265.3,-270,-860.6,-389.4,2509.9,85.2,-799.9,-587.6,2476.7,191.7,-46.7,-995.3,-478.9,1185.7,972.9,1096.3,-1140.1,1170,1171.7,-158.1,-266.3,745,529.3,-129,1349.2,115.3,-212.9,-518.2,40.3,22,1453.4,-151.3,776.2,165.6,-228.9,-234.3,513.4,3274.5,269.6,454.6
"ENSG00000087008",3563.5,5729,5615.9,4285.4,5366.2,5173,2699.7,5024.1,6758.5,4753.5,4934.5,5052.3,4676.1,3185.4,4454.6,8834.7,6005.8,5044.1,5984.2,10146.5,5373.5,6907.3,4086.2,7654.6,7298.8,6467.1,5609.1,4507.7,7015,5894.2,4234.8,6859.2,5658.4,6142,8870.6,3367.8,3717.7,4901.1,4410.8,3869.6,8171.4,5667.2
"ENSG00000197818",9596.3,3387.1,4714.8,2889.8,3295.9,6619.4,4347.5,5355.9,2592.1,4269.2,3197.1,2630.3,6157.9,10155.6,4200.7,3375.7,16135.1,9522.1,8999.6,4024.3,7172.1,9040.5,7797.3,7996.9,6650.7,5634.7,10379.2,9579.3,9777.9,8587.1,11858.2,8390.9,10111,11263.3,10491.1,12653.9,13505.7,15200,10285.8,8216.6,3753.6,14357.1
"ENSG00000172789",3143.7,1428.6,3401,2231.5,617.5,1990.4,496.9,1197.8,832.7,2990.1,1923.9,2668,333.4,1541.7,614.1,4315.6,1255,2791.3,1445.3,1874.3,2118.9,1663.2,1281.3,2893.3,1081.7,2439.8,1126.8,2068.6,1731.2,619.7,1650.3,2322.2,2554.3,1473.2,524.9,747.4,2922.7,983.4,1106.3,-835.8,3450.9,648.2
"ENSG00000181104",5460.8,11511.6,8662,11706.3,6458.8,18738.1,12707.1,6613.1,11079.7,6483.8,6781.3,8390.6,4327.6,14549.1,10666.3,7864.2,8733,9760.5,6987.3,10074.5,6532.9,11021,5501.3,9092.4,14143.4,8761.6,14668.9,15371,7941.8,14228.8,9994.9,12393.6,15764,9047.7,13855,9691.6,11261.8,9420.5,10321.9,9875.2,11890.3,9323.6
"ENSG00000039537",1636.7,-301.7,352.7,503.1,2029.5,169.9,-720.2,80.2,257.7,1376.9,1235.8,1536.2,201.5,1022.1,831.9,799.1,2002.2,2377.3,2290.6,6073.1,5118,197.8,66.4,409.6,752,292.6,6.2,546,2986.1,971.9,-124.4,714.3,1440.3,746.3,-574.3,2495.9,-353.4,-190.6,4804.8,3858.6,2252.4,597.5
"ENSG00000132664",4532.8,-478,732,955.6,1069.9,93.9,-885,-436.4,521.3,416.1,222.9,568.8,630.1,393,525.8,1652.4,-243.5,-402.4,1369.9,1439.4,-476.2,329.5,349,794.5,583.8,1339.8,274,525.6,311.6,1575.2,593.3,929,727,910.3,-181.2,-546.1,1735.4,665.6,464.5,431.8,4030.4,515.2
"ENSG00000178233",57574.5,68364.5,57124.1,57095.8,52914.5,67546.9,45973.8,52939.4,53357.4,82263.9,61452,55623.9,75416.1,61403.1,60979.6,45356.2,69641,64065,60081.7,58407.7,50937.9,69657.7,55073.5,57017,52309.5,62936.3,63154.1,69927.9,64948.7,68548.6,67433.9,60952.8,70238.5,71625,64149,67366.1,69723.1,84201,63502,77793.8,56514.9,71302.3
"ENSG00000169733",607.9,1033.4,1745.9,-621.1,564.2,-408.4,510.1,-232.7,732.2,368,9,740.2,-508.1,888.7,251,-475.8,46.8,562.3,14.9,-120.4,-3088.4,979.3,425.6,814,592.3,-1071.1,271.1,407.1,-613.3,1868.6,531.7,1866.7,486.8,-279.1,1615,1616.6,-317.1,913.4,1442.5,-415.2,2388.3,141.4
"ENSG00000242110",1575.8,759.3,-49.1,45.4,3658.6,-174.6,360.3,1259.7,1729,364.8,1816,-1130.3,533,2573.7,2698.3,1008.4,210.5,1542.3,-1124.5,3276.9,43.9,218.4,-655.6,-1091.6,1080,-767.2,-740.4,505.6,-168.8,473,751.7,676.6,1107.6,545.3,812.3,1287.2,2999.3,1292,-2037,-2766.4,403.3,-1074.1
